frame.number,frame.time_relative,frame.time_delta,ip.src,ip.dst,_ws.col.Protocol,data.len,data.data,_ws.col.Info
1879,1894.501036000,1.024705000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1880,1895.520925000,1.019889000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1881,1896.487081000,0.966156000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1882,1897.484660000,0.997579000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1883,1898.489603000,1.004943000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1884,1899.503874000,1.014271000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1885,1900.530366000,1.026492000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1886,1901.533275000,1.002909000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1887,1902.534425000,1.001150000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1888,1903.566352000,1.031927000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1889,1904.658351000,1.091999000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1890,1905.571687000,0.913336000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1891,1906.576244000,1.004557000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1892,1907.585272000,1.009028000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1893,1908.595358000,1.010086000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1894,1909.600836000,1.005478000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1895,1910.611807000,1.010971000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1896,1911.634448000,1.022641000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1897,1912.627685000,0.993237000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1898,1913.633805000,1.006120000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1899,1914.654443000,1.020638000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1900,1915.659730000,1.005287000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1901,1916.681123000,1.021393000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1902,1917.680234000,0.999111000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1903,1918.804572000,1.124338000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1904,1919.744423000,0.939851000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1905,1920.715348000,0.970925000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1906,1921.718339000,1.002991000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1907,1922.728333000,1.009994000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1908,1923.732627000,1.004294000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1909,1924.753823000,1.021196000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1910,1925.757806000,1.003983000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1911,1926.760540000,1.002734000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1912,1927.766424000,1.005884000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1913,1928.791004000,1.024580000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1914,1929.790732000,0.999728000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1915,1930.784697000,0.993965000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1916,1931.800993000,1.016296000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1917,1932.809930000,1.008937000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1918,1933.813415000,1.003485000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1919,1934.870045000,1.056630000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1920,1935.826227000,0.956182000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1921,1936.838690000,1.012463000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1922,1937.846533000,1.007843000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1923,1938.854617000,1.008084000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1924,1939.848465000,0.993848000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1925,1940.861404000,1.012939000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1926,1941.866617000,1.005213000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1927,1942.876858000,1.010241000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1928,1943.886777000,1.009919000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1929,1944.916097000,1.029320000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1930,1945.933504000,1.017407000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1931,1946.922162000,0.988658000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1932,1947.914287000,0.992125000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1933,1948.931623000,1.017336000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1934,1949.923027000,0.991404000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1935,1950.932684000,1.009657000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1936,1951.942407000,1.009723000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1937,1952.953673000,1.011266000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1938,1953.963082000,1.009409000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1939,1954.996955000,1.033873000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1940,1956.000369000,1.003414000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1941,1957.002765000,1.002396000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1942,1958.010285000,1.007520000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1943,1959.008223000,0.997938000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1944,1960.021036000,1.012813000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1945,1961.025156000,1.004120000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1946,1962.027091000,1.001935000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1947,1963.035658000,1.008567000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1948,1964.052485000,1.016827000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1949,1965.065091000,1.012606000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1950,1966.074284000,1.009193000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1951,1967.088930000,1.014646000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1952,1968.104116000,1.015186000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1953,1969.111820000,1.007704000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1954,1970.127275000,1.015455000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1955,1971.134329000,1.007054000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1956,1972.140680000,1.006351000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1957,1973.138010000,0.997330000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1958,1974.145117000,1.007107000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1959,1975.149901000,1.004784000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1960,1976.153358000,1.003457000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1961,1977.169931000,1.016573000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1962,1978.181241000,1.011310000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1963,1979.203003000,1.021762000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1964,1980.202973000,0.999970000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1965,1981.201552000,0.998579000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1966,1982.211755000,1.010203000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1967,1983.232120000,1.020365000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1968,1984.246934000,1.014814000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1969,1985.253269000,1.006335000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1970,1986.265148000,1.011879000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1971,1987.277196000,1.012048000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1972,1988.281799000,1.004603000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1973,1989.288348000,1.006549000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1974,1990.303792000,1.015444000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1975,1991.313544000,1.009752000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1976,1992.325605000,1.012061000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1977,1993.339018000,1.013413000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1978,1994.339566000,1.000548000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1979,1995.341223000,1.001657000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1980,1996.356890000,1.015667000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1981,1997.362416000,1.005526000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1982,1998.372040000,1.009624000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1983,1999.386956000,1.014916000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1984,2000.386010000,0.999054000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1985,2001.400184000,1.014174000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1986,2002.413989000,1.013805000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1987,2003.427625000,1.013636000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1988,2004.441090000,1.013465000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1989,2005.444614000,1.003524000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1990,2006.447868000,1.003254000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1991,2007.454801000,1.006933000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1992,2008.455650000,1.000849000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1993,2009.458030000,1.002380000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1994,2010.473786000,1.015756000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1995,2011.487252000,1.013466000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1996,2012.494212000,1.006960000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1997,2013.494313000,1.000101000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1998,2014.501941000,1.007628000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
1999,2015.514345000,1.012404000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2000,2016.518045000,1.003700000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2001,2017.526598000,1.008553000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2002,2018.527468000,1.000870000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2003,2019.536750000,1.009282000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2004,2020.550171000,1.013421000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2005,2021.550523000,1.000352000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2006,2022.557845000,1.007322000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2007,2023.561761000,1.003916000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2008,2024.571298000,1.009537000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2009,2025.576074000,1.004776000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2010,2026.591969000,1.015895000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2011,2027.593652000,1.001683000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2012,2028.597599000,1.003947000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2013,2029.611974000,1.014375000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2014,2030.624654000,1.012680000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2015,2031.629491000,1.004837000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2016,2032.678227000,1.048736000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2017,2033.650524000,0.972297000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2018,2034.669645000,1.019121000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2019,2035.679959000,1.010314000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2020,2036.681015000,1.001056000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2021,2037.683382000,1.002367000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2022,2038.689870000,1.006488000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2023,2039.708972000,1.019102000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2024,2040.714184000,1.005212000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2025,2041.715295000,1.001111000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2026,2042.722221000,1.006926000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2027,2043.735630000,1.013409000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2028,2044.746910000,1.011280000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2029,2045.761039000,1.014129000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2030,2046.775061000,1.014022000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2031,2047.789500000,1.014439000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2032,2048.821220000,1.031720000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2033,2049.805678000,0.984458000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2034,2050.810938000,1.005260000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2035,2051.832803000,1.021865000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2036,2052.832882000,1.000079000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2037,2053.836264000,1.003382000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2038,2054.836335000,1.000071000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2039,2055.856304000,1.019969000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2040,2056.857842000,1.001538000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2041,2057.866574000,1.008732000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2042,2058.881004000,1.014430000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2043,2059.890877000,1.009873000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2044,2060.894677000,1.003800000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2045,2061.907253000,1.012576000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2046,2062.904877000,0.997624000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2047,2063.915051000,1.010174000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2048,2064.919089000,1.004038000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2049,2065.931012000,1.011923000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2050,2066.936700000,1.005688000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2051,2067.942500000,1.005800000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2052,2068.956900000,1.014400000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2053,2069.961380000,1.004480000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2054,2070.964756000,1.003376000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2055,2071.977827000,1.013071000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2056,2072.985771000,1.007944000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2057,2074.011701000,1.025930000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2058,2075.014461000,1.002760000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2059,2076.010769000,0.996308000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2060,2077.020589000,1.009820000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2061,2078.034629000,1.014040000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2062,2079.037061000,1.002432000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2063,2080.040233000,1.003172000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2064,2081.055730000,1.015497000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2065,2082.067101000,1.011371000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2066,2083.065280000,0.998179000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2067,2084.084305000,1.019025000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2068,2085.078671000,0.994366000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2069,2086.086499000,1.007828000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2070,2087.092302000,1.005803000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2071,2088.099658000,1.007356000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2072,2089.106025000,1.006367000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2073,2090.109769000,1.003744000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2074,2091.123049000,1.013280000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2075,2092.133550000,1.010501000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2076,2093.149542000,1.015992000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2077,2094.149115000,0.999573000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2078,2095.154045000,1.004930000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2079,2096.165452000,1.011407000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2080,2097.178908000,1.013456000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2081,2098.190359000,1.011451000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2082,2099.196787000,1.006428000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2083,2100.199645000,1.002858000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2084,2101.213067000,1.013422000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2085,2102.231783000,1.018716000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2086,2103.293222000,1.061439000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2087,2104.242637000,0.949415000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2088,2105.253091000,1.010454000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2089,2106.266487000,1.013396000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2090,2107.285807000,1.019320000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2091,2108.286612000,1.000805000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2092,2109.304307000,1.017695000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2093,2110.316087000,1.011780000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2094,2111.320643000,1.004556000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2095,2112.340610000,1.019967000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2096,2113.337875000,0.997265000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2097,2114.343991000,1.006116000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2098,2115.351613000,1.007622000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2099,2116.410222000,1.058609000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2100,2117.361074000,0.950852000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2101,2118.378996000,1.017922000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2102,2119.392121000,1.013125000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2103,2120.414247000,1.022126000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2104,2121.402778000,0.988531000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2105,2122.422989000,1.020211000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2106,2123.425618000,1.002629000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2107,2124.432081000,1.006463000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2108,2125.444137000,1.012056000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2109,2126.457027000,1.012890000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2110,2127.470389000,1.013362000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2111,2128.478429000,1.008040000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2112,2129.489427000,1.010998000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2113,2130.494366000,1.004939000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2114,2131.506962000,1.012596000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2115,2132.522276000,1.015314000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2116,2133.527033000,1.004757000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2117,2134.534697000,1.007664000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2118,2135.546958000,1.012261000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2119,2136.550831000,1.003873000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2120,2137.561652000,1.010821000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2121,2138.578514000,1.016862000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2122,2139.578770000,1.000256000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2123,2140.590611000,1.011841000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2124,2141.600121000,1.009510000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2125,2142.612031000,1.011910000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2126,2143.623815000,1.011784000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2127,2144.631334000,1.007519000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2128,2145.635212000,1.003878000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2129,2146.636810000,1.001598000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2130,2147.642018000,1.005208000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2131,2148.658262000,1.016244000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2132,2149.668664000,1.010402000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2133,2150.685047000,1.016383000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2134,2151.691966000,1.006919000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2135,2152.704009000,1.012043000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
2136,2153.713623000,1.009614000,192.168.11.11,192.168.11.1,UDP,3,222220,1024 → 1024 Len=3
